Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
914,Mark Webb,23,LAC,CB,7,0,0,1,1,100.0,28,28.0,28.0,0,118.7,26.0,26,2,0,0,0,0,0.0,0,3,0,0.0,,WebbMa01
915,Jace Whittaker,26,ARI,CB,2,0,0,2,1,50.0,13,13.0,6.5,0,70.8,4.0,8,5,3,0,1,0,0.0,1,3,0,0.0,,WhitJa05
916,Jabari Zuniga,24,NYJ,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,3,0,0.0,,ZuniJa00
917,Bradlee Anae,23,DAL,DE,4,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,2,0,0.0,,AnaeBr00
918,Abdullah Anderson,25,GNB,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,2,0,0.0,,AndeAb00
919,Jeremiah Attaochu,28,CHI,LB,5,0,0,1,1,100.0,2,2.0,2.0,0,79.2,-6.0,-6,8,2,1,1,0,0.0,2,2,0,0.0,,AttaJe00
920,Ben Banogu,25,IND,LB,9,0,0,2,2,100.0,20,10.0,10.0,0,108.3,0.5,1,19,2,0,1,0,0.0,1,2,0,0.0,,BanoBe00
921,Brandin Bryant,28,BUF,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,2,0,0.0,,BryaBr00
922,John Cominsky,26,ATL,DE,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,2,2,50.0,,ComiJo00
923,Tyler Coyle,23,DAL,S,2,0,0,1,0,0.0,0,,0.0,0,39.6,8.0,0,0,0,0,0,0,0.0,0,2,0,0.0,,CoylTy00
924,Javaris Davis,25,MIA,CB,1,0,0,4,2,50.0,32,16.0,8.0,0,77.1,17.5,32,0,0,0,0,0,0.0,0,2,0,0.0,,DaviJa10
925,Noah Dawkins,24,NYJ,LB,2,0,0,1,0,0.0,0,,0.0,0,39.6,-7.0,0,0,0,0,0,0,0.0,0,2,0,0.0,,DawkNo00
926,Emeke Egbule,25,LAC,LB,3,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,0.0,1,2,0,0.0,,EgbuEm00
927,Tay Gowan,23,PHI,CB,2,0,0,2,1,50.0,8,8.0,4.0,1,100.0,11.0,4,4,0,0,0,0,0.0,0,2,0,0.0,,GowaTa00
928,Brandon Graham,33,PHI,DE,2,2,0,0,0,,0,,,0,,,0,0,0,2,1,0,0.0,3,2,1,33.3,,GrahBr99
929,Damar Hamlin,23,BUF,CB,14,0,0,3,0,0.0,0,,0.0,0,39.6,14.0,0,0,1,0,0,0,0.0,0,2,0,0.0,,HamlDa00
930,Da'Shawn Hand,26,DET,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,0.0,0,2,1,33.3,,HandDa00
931,Michael Jackson,24,SEA,CB,2,0,0,2,0,0.0,0,,0.0,0,39.6,2.5,0,0,0,0,0,0,0.0,0,2,0,0.0,,JackMi01
932,Buddy Johnson,22,PIT,LB,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,2,1,33.3,,JohnBu01
933,Karl Joseph,28,PIT,CB,2,0,0,2,1,50.0,14,14.0,7.0,0,72.9,7.5,11,3,1,0,0,0,0.0,0,2,0,0.0,,JoseKa00
934,Rick Lovato,29,PHI,LS,17,0,0,2,2,100.0,15,7.5,7.5,0,97.9,0.0,0,15,0,0,0,0,0.0,0,2,0,0.0,,LovaRi00
935,Jonathan Marshall,24,NYJ,DT,4,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,2,0,0.0,,MarsJo00
936,Kamal Martin,23,CAR,LB,6,1,0,1,1,100.0,29,29.0,29.0,0,118.7,-7.0,-7,36,0,0,0,0,0.0,0,2,1,33.3,,MartKa01
937,Jamal Perry,27,MIA,CB,4,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,2,0,0.0,,WiltJo01
938,Jalen Reagor,22,PHI,WR,17,13,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,2,0,0.0,,ReagJa00
939,Hunter Renfrow,26,LVR,WR,17,9,0,1,0,0.0,0,,0.0,0,39.6,10.0,0,0,0,0,0,0,0.0,0,2,0,0.0,PB,RenfHu00
940,Chauncey Rivers,24,GNB,DE,4,0,0,0,0,,0,,,0,,,0,0,9,2,0,0,0.0,2,2,0,0.0,,RiveCh01
941,Kary Vincent Jr.,22,PHI,CB,2,1,0,4,4,100.0,37,9.3,9.3,0,105.2,3.8,15,22,0,0,0,0,0.0,0,2,1,33.3,,VincKa00
942,Rashad Weaver,24,TEN,DE,2,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,2,1,33.3,,WeavRa00
943,Kalen Ballage,26,PIT,RB,17,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,1,1,50.0,,BallKa00
944,Essang Bassey,23,LAC,CB,1,0,0,3,3,100.0,49,16.3,16.3,0,118.7,6.7,20,29,0,0,0,0,0.0,0,1,0,0.0,,BassEs01
945,Amani Bledsoe,23,TEN,DE,5,2,0,0,0,,0,,,0,,,0,0,0,0,0,1,0.0,0,1,1,50.0,,BledAm01
946,Darqueze Dennard,30,SFO,CB,1,0,0,3,1,33.3,12,12.0,4.0,0,46.5,6.3,12,0,0,0,0,0,0.0,0,1,0,0.0,,DennDa00
947,Emmanuel Ellerbee,25,ATL,LB,4,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0.0,0,1,0,0.0,,ElleEm00
948,Kendrick Green,23,PIT,C,15,15,0,1,0,0.0,0,,0.0,0,39.6,32.0,0,0,0,0,0,0,0.0,0,1,0,0.0,,GreeKe02
949,Nick Harris,23,CLE,C,11,1,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,1,0,0.0,,HarrNi01
950,D'Ernest Johnson,25,CLE,RB,17,2,0,1,1,100.0,50,50.0,50.0,0,118.7,2.0,2,48,0,0,0,0,0.0,0,1,0,0.0,,JohnDE04
951,Thakarius Keyes,24,IND,CB,4,0,0,1,1,100.0,43,43.0,43.0,1,158.3,41.0,41,2,0,0,0,0,0.0,0,1,0,0.0,,KeyeTh00
952,Justin Lawler,27,LAR,DE,3,0,0,1,1,100.0,5,5.0,5.0,0,87.5,-6.0,-6,11,0,1,0,0,0.0,1,1,0,0.0,,LawlJu00
953,T.Y. McGill,29,MIN,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,2,66.7,,McGiT.00
954,Torry McTyer,26,WAS,CB,4,0,0,5,1,20.0,19,19.0,3.8,0,42.9,10.4,12,7,0,0,0,0,0.0,0,1,0,0.0,,McTyTo00
955,Quenton Nelson,25,IND,LG,13,13,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,1,0,0.0,PBAP-2,NelsQu00
956,Parry Nickerson,27,MIN,CB,4,0,0,2,2,100.0,19,9.5,9.5,0,106.2,3.0,6,13,0,0,0,0,0.0,0,1,2,66.7,,NickPa00
957,Hamilcar Rashed Jr.,23,NYJ,LB,1,0,0,1,1,100.0,3,3.0,3.0,0,79.2,-5.0,-5,8,1,0,0,0,0.0,0,1,0,0.0,,RashHa00
958,James Robinson,23,JAX,RB,14,13,0,1,1,100.0,22,22.0,22.0,0,118.7,3.0,3,19,0,0,0,0,0.0,0,1,0,0.0,,RobiJa00
959,Brandon Rusnak,26,JAX,CB,4,0,0,2,1,50.0,12,12.0,6.0,1,108.3,18.0,9,3,0,0,0,0,0.0,0,1,0,0.0,,WatsBr01
960,Za'Darius Smith,29,GNB,DE,1,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,1,1,50.0,,SmitZa00
961,Nick Thurman,26,ATL,DE,1,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,0,0.0,,ThurNi00
962,Barrington Wade,23,DEN,LB,4,0,0,2,1,50.0,11,11.0,5.5,0,66.7,0.5,-5,16,3,0,0,0,0.0,0,1,0,0.0,,WadeBa00
963,Curtis Weaver,23,CLE,LB,1,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,0.0,1,1,0,0.0,,WeavCu00
964,Rodarius Williams,25,NYG,CB,5,0,0,4,4,100.0,70,17.5,17.5,1,158.3,6.8,27,43,0,0,0,0,0.0,0,1,2,66.7,,WillRo07
965,Ryquell Armstead,25,JAX,RB,2,0,0,1,1,100.0,46,46.0,46.0,0,118.7,-1.0,-1,47,0,0,0,0,0.0,0,0,0,,,ArmsRy00
966,Sean Davis,28,NWE,CB,2,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,1,100.0,,DaviSe00
967,Feleipe Franks,24,ATL,QB,9,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,2,100.0,,FranFe00
968,Damien Harris,24,NWE,RB,15,15,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,HarrDa06
969,Demone Harris,26,KAN,DE,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,0,0,,,HarrDe06
970,Trey Hopkins,29,CIN,C,15,15,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,HopkTr01
971,Kevin Huber,36,CIN,P,17,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,HubeKe20
972,Joshua Kaindoh,23,KAN,DE,3,0,0,0,0,,0,,,0,,,0,0,1,1,0,0,0.0,1,0,0,,,KainJo00
973,Tom Kennedy,25,DET,WR,12,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,KennTo01
974,Sam Koch,39,BAL,P,17,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,KochSa20
975,Greg Mancz,29,MIA,C,5,4,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,0,0,,,MancGr00
976,Alexander Mattison,23,MIN,RB,16,4,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,MattAl01
977,Cameron Nizialek,26,ATL,P,4,0,0,1,1,100.0,11,11.0,11.0,0,112.5,-3.0,-3,14,0,0,0,0,0.0,0,0,0,,,NiziCa00
978,Devine Ozigbo,25,JAX,RB,1,0,0,1,1,100.0,14,14.0,14.0,0,118.7,13.0,13,1,0,0,0,0,0.0,0,0,0,,,OzigDe01
979,Bradley Pinion,27,TAM,P,15,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0.0,0,0,0,,,PiniBr00
980,Cesar Ruiz,22,NOR,RG/C,17,17,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,RuizCe00
981,Ronnie Stanley,27,BAL,T,1,1,0,1,1,100.0,2,2.0,2.0,0,79.2,1.0,1,1,0,0,0,0,0.0,0,0,0,,,StanRo00
982,Ke'Shawn Vaughn,24,TAM,RB,12,1,0,1,1,100.0,3,3.0,3.0,0,79.2,-7.0,-7,10,0,0,0,0,0.0,0,0,1,100.0,,VaugKe00
983,Javin White,24,LVR,LB,1,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,WhitJa04
984,Trill Williams,22,MIA,CB,1,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,WillTr07
